#jdstart-2463963   jdend-2463963    elevation      azimuth  flag        throw
       162.66667       162.70833      50.0000      244.000     1      40.0000
       162.70833       162.75000      50.0000      102.000     1      40.0000
       162.75000       162.79167      50.0000      107.000     1      40.0000
       162.79167       162.83333      50.0000      145.893     1      40.0000
       162.83333       162.87500      50.0000      150.453     1      40.0000
       162.87500       162.91667      51.1648      158.613     1      40.0000
       162.91667       162.95833      54.9002      170.604     1      40.0000
       162.95833       163.00000      65.0000      248.000     1      40.0000
       163.00000       163.04167      50.3333      197.814     1      40.0000
       163.04167       163.08333      50.0000      227.156     0      90.0000
       163.08333       163.12500      50.0000      215.153     0      90.0000
       163.12500       163.16667      50.0000      199.595     0      90.0000
       163.16667       163.20833      50.0000      181.156     0      90.0000
       163.20833       163.25000      50.0000      162.520     0      90.0000
       163.25000       163.29167      50.0000      146.542     0      90.0000
       163.29167       163.33333      50.0000      134.135     0      90.0000
       163.33333       163.37500      51.0000      125.000     1      40.0000
       163.37500       163.41667      59.0000      19.7793     1      40.0000
       163.41667       163.45833      61.7224      348.428     1      40.0000
       163.45833       163.50000      55.7592      321.646     1      40.0000
       163.50000       163.54167      50.0000      304.180     1      40.0000
       163.54167       163.58333      50.0000      292.822     1      40.0000
       163.58333       163.62500      50.0000      273.000     1      40.0000
       163.62500       163.66667      50.0000      247.000     1      40.0000
       163.66667       163.70833      50.0000      246.000     1      40.0000
       163.70833       163.75000      50.0000      104.000     1      40.0000
       163.75000       163.79167      50.0000      111.000     1      40.0000
       163.79167       163.83333      50.0000      146.096     1      40.0000
       163.83333       163.87500      50.0000      150.869     1      40.0000
       163.87500       163.91667      51.4907      159.286     1      40.0000
       163.91667       163.95833      55.0413      171.498     1      40.0000
       163.95833       164.00000      64.0000      248.000     1      40.0000
       164.00000       164.04167      50.3333      198.555     1      40.0000
       164.04167       164.08333      50.0000      227.149     0      90.0000
       164.08333       164.12500      50.0000      215.164     0      90.0000
       164.12500       164.16667      50.0000      199.633     0      90.0000
       164.16667       164.20833      50.0000      181.222     0      90.0000
       164.20833       164.25000      50.0000      162.604     0      90.0000
       164.25000       164.29167      50.0000      146.628     0      90.0000
       164.29167       164.33333      50.0000      134.214     0      90.0000
       164.33333       164.37500      54.3333      129.000     1      40.0000
       164.37500       164.41667      59.0000      17.8548     1      40.0000
       164.41667       164.45833      61.5247      346.404     1      40.0000
       164.45833       164.50000      55.1874      320.237     1      40.0000
       164.50000       164.54167      50.0000      303.289     1      40.0000
       164.54167       164.58333      50.0000      292.212     1      40.0000
       164.58333       164.62500      50.0000      275.000     1      40.0000
       164.62500       164.66667      50.0000      247.000     1      40.0000
       164.66667       164.70833      50.0000      93.0000     1      40.0000
       164.70833       164.75000      50.0000      101.000     1      40.0000
       164.75000       164.79167      50.0000      109.000     1      40.0000
       164.79167       164.83333      50.0000      146.313     1      40.0000
       164.83333       164.87500      50.0000      151.301     1      40.0000
       164.87500       164.91667      51.8065      159.976     1      40.0000
       164.91667       164.95833      52.1919      134.669     1      40.0000
